trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
B245,14:46:00,14:46:00,70171,8,,0,0,27132.72465157,1
B245,14:50:00,14:50:00,70161,9,,0,0,29152.71778695,1
B245,14:56:00,14:56:00,70141,10,,0,0,34751.97524425,1
B245,15:01:00,15:01:00,70131,11,,0,0,38244.36100674,1
B245,15:04:00,15:04:00,70121,12,,0,0,40227.75365720,1
B245,15:08:00,15:08:00,70111,13,,0,0,43559.85823991,1
B245,15:11:00,15:11:00,70101,14,,0,0,44907.36765518,1
B245,15:15:00,15:15:00,70091,15,,0,0,47045.09675295,1
B245,15:19:00,15:19:00,70081,16,,0,0,49369.51360712,1
B245,15:22:00,15:22:00,70071,17,,0,0,51142.56714644,1
B245,15:26:00,15:26:00,70061,18,,0,0,53688.63737535,1
B245,15:30:00,15:30:00,70051,19,,0,0,57764.00488367,1
B245,15:34:00,15:34:00,70041,20,,0,0,60809.71132702,1
B245,15:41:00,15:41:00,70031,21,,0,0,67484.89569607,1
B245,15:46:00,15:46:00,70021,22,,0,0,72903.35937218,1
B245,15:52:00,15:52:00,70011,23,,0,0,75426.50517223,1
253,16:12:00,16:12:00,70261,1,,0,0,0.00000000,1
253,16:18:00,16:18:00,70241,2,,0,0,4150.37131801,1
253,16:24:00,16:24:00,70231,3,,0,0,10038.07854395,1
253,16:28:00,16:28:00,70221,4,,0,0,13225.91872314,1
253,16:34:00,16:34:00,70211,5,,0,0,17536.73224401,1
253,16:37:00,16:37:00,70201,6,,0,0,20644.22301489,1
253,16:42:00,16:42:00,70191,7,,0,0,24584.77833212,1
253,16:46:00,16:46:00,70171,8,,0,0,27132.72465157,1
253,16:50:00,16:50:00,70161,9,,0,0,29152.71778695,1
253,16:56:00,16:56:00,70141,10,,0,0,34751.97524425,1
253,17:01:00,17:01:00,70131,11,,0,0,38244.36100674,1
253,17:04:00,17:04:00,70121,12,,0,0,40227.75365720,1
253,17:08:00,17:08:00,70111,13,,0,0,43559.85823991,1
253,17:11:00,17:11:00,70101,14,,0,0,44907.36765518,1
253,17:15:00,17:15:00,70091,15,,0,0,47045.09675295,1
253,17:19:00,17:19:00,70081,16,,0,0,49369.51360712,1
253,17:22:00,17:22:00,70071,17,,0,0,51142.56714644,1
253,17:26:00,17:26:00,70061,18,,0,0,53688.63737535,1
253,17:30:00,17:30:00,70051,19,,0,0,57764.00488367,1
253,17:34:00,17:34:00,70041,20,,0,0,60809.71132702,1
253,17:41:00,17:41:00,70031,21,,0,0,67484.89569607,1
253,17:46:00,17:46:00,70021,22,,0,0,72903.35937218,1
253,17:52:00,17:52:00,70011,23,,0,0,75426.50517223,1
B253,16:12:00,16:12:00,70261,1,,0,0,0.00000000,1
B253,16:18:00,16:18:00,70241,2,,0,0,4150.37131801,1
B253,16:24:00,16:24:00,70231,3,,0,0,10038.07854395,1
B253,16:28:00,16:28:00,70221,4,,0,0,13225.91872314,1
B253,16:34:00,16:34:00,70211,5,,0,0,17536.73224401,1
B253,16:37:00,16:37:00,70201,6,,0,0,20644.22301489,1
B253,16:42:00,16:42:00,70191,7,,0,0,24584.77833212,1
B253,16:46:00,16:46:00,70171,8,,0,0,27132.72465157,1
B253,16:50:00,16:50:00,70161,9,,0,0,29152.71778695,1
B253,16:56:00,16:56:00,70141,10,,0,0,34751.97524425,1
B253,17:01:00,17:01:00,70131,11,,0,0,38244.36100674,1
B253,17:04:00,17:04:00,70121,12,,0,0,40227.75365720,1
B253,17:08:00,17:08:00,70111,13,,0,0,43559.85823991,1
B253,17:11:00,17:11:00,70101,14,,0,0,44907.36765518,1
B253,17:15:00,17:15:00,70091,15,,0,0,47045.09675295,1
B253,17:19:00,17:19:00,70081,16,,0,0,49369.51360712,1
B253,17:22:00,17:22:00,70071,17,,0,0,51142.56714644,1
B253,17:26:00,17:26:00,70061,18,,0,0,53688.63737535,1
B253,17:30:00,17:30:00,70051,19,,0,0,57764.00488367,1
B253,17:34:00,17:34:00,70041,20,,0,0,60809.71132702,1
B253,17:41:00,17:41:00,70031,21,,0,0,67484.89569607,1
B253,17:46:00,17:46:00,70021,22,,0,0,72903.35937218,1
B253,17:52:00,17:52:00,70011,23,,0,0,75426.50517223,1
261,18:12:00,18:12:00,70261,1,,0,0,0.00000000,1
261,18:18:00,18:18:00,70241,2,,0,0,4150.37131801,1
261,18:24:00,18:24:00,70231,3,,0,0,10038.07854395,1
261,18:28:00,18:28:00,70221,4,,0,0,13225.91872314,1
261,18:34:00,18:34:00,70211,5,,0,0,17536.73224401,1
261,18:37:00,18:37:00,70201,6,,0,0,20644.22301489,1
261,18:42:00,18:42:00,70191,7,,0,0,24584.77833212,1
261,18:46:00,18:46:00,70171,8,,0,0,27132.72465157,1
261,18:50:00,18:50:00,70161,9,,0,0,29152.71778695,1
261,18:56:00,18:56:00,70141,10,,0,0,34751.97524425,1
261,19:01:00,19:01:00,70131,11,,0,0,38244.36100674,1
261,19:04:00,19:04:00,70121,12,,0,0,40227.75365720,1
261,19:08:00,19:08:00,70111,13,,0,0,43559.85823991,1
261,19:11:00,19:11:00,70101,14,,0,0,44907.36765518,1
261,19:15:00,19:15:00,70091,15,,0,0,47045.09675295,1
261,19:19:00,19:19:00,70081,16,,0,0,49369.51360712,1
261,19:22:00,19:22:00,70071,17,,0,0,51142.56714644,1
261,19:26:00,19:26:00,70061,18,,0,0,53688.63737535,1
261,19:30:00,19:30:00,70051,19,,0,0,57764.00488367,1
261,19:34:00,19:34:00,70041,20,,0,0,60809.71132702,1
261,19:41:00,19:41:00,70031,21,,0,0,67484.89569607,1
261,19:46:00,19:46:00,70021,22,,0,0,72903.35937218,1
261,19:52:00,19:52:00,70011,23,,0,0,75426.50517223,1
B261,18:12:00,18:12:00,70261,1,,0,0,0.00000000,1
B261,18:18:00,18:18:00,70241,2,,0,0,4150.37131801,1
B261,18:24:00,18:24:00,70231,3,,0,0,10038.07854395,1
B261,18:28:00,18:28:00,70221,4,,0,0,13225.91872314,1
B261,18:34:00,18:34:00,70211,5,,0,0,17536.73224401,1
B261,18:37:00,18:37:00,70201,6,,0,0,20644.22301489,1
B261,18:42:00,18:42:00,70191,7,,0,0,24584.77833212,1
B261,18:46:00,18:46:00,70171,8,,0,0,27132.72465157,1
B261,18:50:00,18:50:00,70161,9,,0,0,29152.71778695,1
B261,18:56:00,18:56:00,70141,10,,0,0,34751.97524425,1
B261,19:01:00,19:01:00,70131,11,,0,0,38244.36100674,1
B261,19:04:00,19:04:00,70121,12,,0,0,40227.75365720,1
B261,19:08:00,19:08:00,70111,13,,0,0,43559.85823991,1
B261,19:11:00,19:11:00,70101,14,,0,0,44907.36765518,1
B261,19:15:00,19:15:00,70091,15,,0,0,47045.09675295,1
B261,19:19:00,19:19:00,70081,16,,0,0,49369.51360712,1
B261,19:22:00,19:22:00,70071,17,,0,0,51142.56714644,1
B261,19:26:00,19:26:00,70061,18,,0,0,53688.63737535,1
B261,19:30:00,19:30:00,70051,19,,0,0,57764.00488367,1
B261,19:34:00,19:34:00,70041,20,,0,0,60809.71132702,1
B261,19:41:00,19:41:00,70031,21,,0,0,67484.89569607,1
B261,19:46:00,19:46:00,70021,22,,0,0,72903.35937218,1
B261,19:52:00,19:52:00,70011,23,,0,0,75426.50517223,1
269,20:12:00,20:12:00,70261,1,,0,0,0.00000000,1
269,20:18:00,20:18:00,70241,2,,0,0,4150.37131801,1
269,20:24:00,20:24:00,70231,3,,0,0,10038.07854395,1
269,20:28:00,20:28:00,70221,4,,0,0,13225.91872314,1
269,20:34:00,20:34:00,70211,5,,0,0,17536.73224401,1
269,20:37:00,20:37:00,70201,6,,0,0,20644.22301489,1
269,20:42:00,20:42:00,70191,7,,0,0,24584.77833212,1
269,20:46:00,20:46:00,70171,8,,0,0,27132.72465157,1
269,20:50:00,20:50:00,70161,9,,0,0,29152.71778695,1
269,20:56:00,20:56:00,70141,10,,0,0,34751.97524425,1
269,21:01:00,21:01:00,70131,11,,0,0,38244.36100674,1
269,21:04:00,21:04:00,70121,12,,0,0,40227.75365720,1
269,21:08:00,21:08:00,70111,13,,0,0,43559.85823991,1
269,21:11:00,21:11:00,70101,14,,0,0,44907.36765518,1
269,21:15:00,21:15:00,70091,15,,0,0,47045.09675295,1
269,21:19:00,21:19:00,70081,16,,0,0,49369.51360712,1
269,21:22:00,21:22:00,70071,17,,0,0,51142.56714644,1
269,21:26:00,21:26:00,70061,18,,0,0,53688.63737535,1
269,21:30:00,21:30:00,70051,19,,0,0,57764.00488367,1
269,21:34:00,21:34:00,70041,20,,0,0,60809.71132702,1
269,21:41:00,21:41:00,70031,21,,0,0,67484.89569607,1
269,21:46:00,21:46:00,70021,22,,0,0,72903.35937218,1
269,21:52:00,21:52:00,70011,23,,0,0,75426.50517223,1
B269,20:12:00,20:12:00,70261,1,,0,0,0.00000000,1
B269,20:18:00,20:18:00,70241,2,,0,0,4150.37131801,1
B269,20:24:00,20:24:00,70231,3,,0,0,10038.07854395,1
B269,20:28:00,20:28:00,70221,4,,0,0,13225.91872314,1
B269,20:34:00,20:34:00,70211,5,,0,0,17536.73224401,1
B269,20:37:00,20:37:00,70201,6,,0,0,20644.22301489,1
B269,20:42:00,20:42:00,70191,7,,0,0,24584.77833212,1
B269,20:46:00,20:46:00,70171,8,,0,0,27132.72465157,1
B269,20:50:00,20:50:00,70161,9,,0,0,29152.71778695,1
B269,20:56:00,20:56:00,70141,10,,0,0,34751.97524425,1
B269,21:01:00,21:01:00,70131,11,,0,0,38244.36100674,1
B269,21:04:00,21:04:00,70121,12,,0,0,40227.75365720,1
B269,21:08:00,21:08:00,70111,13,,0,0,43559.85823991,1
B269,21:11:00,21:11:00,70101,14,,0,0,44907.36765518,1
B269,21:15:00,21:15:00,70091,15,,0,0,47045.09675295,1
B269,21:19:00,21:19:00,70081,16,,0,0,49369.51360712,1
B269,21:22:00,21:22:00,70071,17,,0,0,51142.56714644,1
B269,21:26:00,21:26:00,70061,18,,0,0,53688.63737535,1
B269,21:30:00,21:30:00,70051,19,,0,0,57764.00488367,1
B269,21:34:00,21:34:00,70041,20,,0,0,60809.71132702,1
B269,21:41:00,21:41:00,70031,21,,0,0,67484.89569607,1
B269,21:46:00,21:46:00,70021,22,,0,0,72903.35937218,1
B269,21:52:00,21:52:00,70011,23,,0,0,75426.50517223,1
277,22:19:00,22:19:00,70261,1,,0,0,0.00000000,1
277,22:25:00,22:25:00,70241,2,,0,0,4150.37131801,1
277,22:31:00,22:31:00,70231,3,,0,0,10038.07854395,1
277,22:35:00,22:35:00,70221,4,,0,0,13225.91872314,1
277,22:40:00,22:40:00,70211,5,,0,0,17536.73224401,1
277,22:44:00,22:44:00,70201,6,,0,0,20644.22301489,1
277,22:48:00,22:48:00,70191,7,,0,0,24584.77833212,1
277,22:53:00,22:53:00,70171,8,,0,0,27132.72465157,1
277,22:56:00,22:56:00,70161,9,,0,0,29152.71778695,1
277,23:02:00,23:02:00,70141,10,,0,0,34751.97524425,1
277,23:07:00,23:07:00,70131,11,,0,0,38244.36100674,1
277,23:10:00,23:10:00,70121,12,,0,0,40227.75365720,1
277,23:14:00,23:14:00,70111,13,,0,0,43559.85823991,1
277,23:17:00,23:17:00,70101,14,,0,0,44907.36765518,1
277,23:21:00,23:21:00,70091,15,,0,0,47045.09675295,1
277,23:25:00,23:25:00,70081,16,,0,0,49369.51360712,1
277,23:28:00,23:28:00,70071,17,,0,0,51142.56714644,1
277,23:32:00,23:32:00,70061,18,,0,0,53688.63737535,1
277,23:37:00,23:37:00,70051,19,,0,0,57764.00488367,1
277,23:41:00,23:41:00,70041,20,,0,0,60809.71132702,1
277,23:47:00,23:47:00,70031,21,,0,0,67484.89569607,1
277,23:53:00,23:53:00,70021,22,,0,0,72903.35937218,1
277,23:59:00,23:59:00,70011,23,,0,0,75426.50517223,1
B277,22:19:00,22:19:00,70261,1,,0,0,0.00000000,1
B277,22:25:00,22:25:00,70241,2,,0,0,4150.37131801,1
B277,22:31:00,22:31:00,70231,3,,0,0,10038.07854395,1
B277,22:35:00,22:35:00,70221,4,,0,0,13225.91872314,1
B277,22:40:00,22:40:00,70211,5,,0,0,17536.73224401,1
B277,22:44:00,22:44:00,70201,6,,0,0,20644.22301489,1
B277,22:48:00,22:48:00,70191,7,,0,0,24584.77833212,1
B277,22:53:00,22:53:00,70171,8,,0,0,27132.72465157,1
B277,22:56:00,22:56:00,70161,9,,0,0,29152.71778695,1
B277,23:02:00,23:02:00,70141,10,,0,0,34751.97524425,1
B277,23:07:00,23:07:00,70131,11,,0,0,38244.36100674,1
B277,23:10:00,23:10:00,70121,12,,0,0,40227.75365720,1
B277,23:14:00,23:14:00,70111,13,,0,0,43559.85823991,1
B277,23:17:00,23:17:00,70101,14,,0,0,44907.36765518,1
B277,23:21:00,23:21:00,70091,15,,0,0,47045.09675295,1
B277,23:25:00,23:25:00,70081,16,,0,0,49369.51360712,1
B277,23:28:00,23:28:00,70071,17,,0,0,51142.56714644,1
B277,23:32:00,23:32:00,70061,18,,0,0,53688.63737535,1
B277,23:37:00,23:37:00,70051,19,,0,0,57764.00488367,1
B277,23:41:00,23:41:00,70041,20,,0,0,60809.71132702,1
B277,23:47:00,23:47:00,70031,21,,0,0,67484.89569607,1
B277,23:53:00,23:53:00,70021,22,,0,0,72903.35937218,1
B277,23:59:00,23:59:00,70011,23,,0,0,75426.50517223,1
101,4:20:00,4:20:00,70271,1,,0,0,0.00000000,1
101,4:26:00,4:26:00,70261,2,,0,0,2898.26431637,1
101,4:32:00,4:32:00,70241,3,,0,0,7055.19657362,1
101,4:38:00,4:38:00,70231,4,,0,0,12942.90379956,1
101,4:42:00,4:42:00,70221,5,,0,0,16130.74397875,1
101,4:47:00,4:47:00,70211,6,,0,0,20441.55749962,1
101,4:51:00,4:51:00,70201,7,,0,0,23549.04827050,1
101,4:55:00,4:55:00,70191,8,,0,0,27489.60358773,1
101,4:59:00,4:59:00,70171,9,,0,0,30037.54990718,1
101,5:02:00,5:02:00,70161,10,,0,0,32057.54304256,1
101,5:08:00,5:08:00,70141,11,,0,0,37656.80049986,1
101,5:13:00,5:13:00,70131,12,,0,0,41149.18626235,1
101,5:16:00,5:16:00,70121,13,,0,0,43132.57891281,1
101,5:20:00,5:20:00,70111,14,,0,0,46464.68349552,1
101,5:23:00,5:23:00,70101,15,,0,0,47812.19291079,1
101,5:26:00,5:26:00,70091,16,,0,0,49949.92200856,1
101,5:30:00,5:30:00,70081,17,,0,0,52274.33886273,1
101,5:35:00,5:35:00,70061,18,,0,0,56597.12703821,1
101,5:39:00,5:39:00,70051,19,,0,0,60672.49454653,1
101,5:43:00,5:43:00,70041,20,,0,0,63718.20098988,1
101,5:50:00,5:50:00,70031,21,,0,0,70393.38535893,1
101,5:55:00,5:55:00,70021,22,,0,0,75811.84903504,1
101,6:01:00,6:01:00,70011,23,,0,0,78334.99483511,1
109,7:46:00,7:46:00,70271,1,,0,0,0.00000000,1
109,7:52:00,7:52:00,70261,2,,0,0,2898.26431637,1
109,7:58:00,7:58:00,70241,3,,0,0,7055.19657362,1
109,8:07:00,8:07:00,70231,4,,0,0,12942.90379956,1
109,8:12:00,8:12:00,70221,5,,0,0,16130.74397875,1
109,8:17:00,8:17:00,70211,6,,0,0,20441.55749962,1
109,8:20:00,8:20:00,70201,7,,0,0,23549.04827050,1
109,8:25:00,8:25:00,70191,8,,0,0,27489.60358773,1
109,8:29:00,8:29:00,70171,9,,0,0,30037.54990718,1
109,8:32:00,8:32:00,70161,10,,0,0,32057.54304256,1
109,8:38:00,8:38:00,70141,11,,0,0,37656.80049986,1
109,8:42:00,8:42:00,70131,12,,0,0,41149.18626235,1
109,8:46:00,8:46:00,70121,13,,0,0,43132.57891281,1
109,8:50:00,8:50:00,70111,14,,0,0,46464.68349552,1
109,8:53:00,8:53:00,70101,15,,0,0,47812.19291079,1
109,8:56:00,8:56:00,70091,16,,0,0,49949.92200856,1
109,9:00:00,9:00:00,70081,17,,0,0,52274.33886273,1
109,9:04:00,9:04:00,70061,18,,0,0,56597.12703821,1
109,9:09:00,9:09:00,70051,19,,0,0,60672.49454653,1
109,9:13:00,9:13:00,70041,20,,0,0,63718.20098988,1
109,9:19:00,9:19:00,70031,21,,0,0,70393.38535893,1
109,9:24:00,9:24:00,70021,22,,0,0,75811.84903504,1
109,9:31:00,9:31:00,70011,23,,0,0,78334.99483511,1
111,8:48:00,8:48:00,70271,1,,0,0,0.00000000,1
111,8:54:00,8:54:00,70261,2,,0,0,2898.26431637,1
111,9:00:00,9:00:00,70241,3,,0,0,7055.19657362,1
111,9:06:00,9:06:00,70231,4,,0,0,12942.90379956,1
111,9:10:00,9:10:00,70221,5,,0,0,16130.74397875,1
111,9:15:00,9:15:00,70211,6,,0,0,20441.55749962,1
111,9:19:00,9:19:00,70201,7,,0,0,23549.04827050,1
111,9:23:00,9:23:00,70191,8,,0,0,27489.60358773,1
111,9:27:00,9:27:00,70171,9,,0,0,30037.54990718,1
111,9:31:00,9:31:00,70161,10,,0,0,32057.54304256,1
111,9:36:00,9:36:00,70141,11,,0,0,37656.80049986,1
111,9:41:00,9:41:00,70131,12,,0,0,41149.18626235,1
111,9:44:00,9:44:00,70121,13,,0,0,43132.57891281,1
111,9:48:00,9:48:00,70111,14,,0,0,46464.68349552,1
111,9:51:00,9:51:00,70101,15,,0,0,47812.19291079,1
111,9:55:00,9:55:00,70091,16,,0,0,49949.92200856,1
111,9:59:00,9:59:00,70081,17,,0,0,52274.33886273,1
111,10:04:00,10:04:00,70061,18,,0,0,56597.12703821,1
111,10:08:00,10:08:00,70051,19,,0,0,60672.49454653,1
111,10:13:00,10:13:00,70041,20,,0,0,63718.20098988,1
111,10:19:00,10:19:00,70031,21,,0,0,70393.38535893,1
111,10:25:00,10:25:00,70021,22,,0,0,75811.84903504,1
111,10:31:00,10:31:00,70011,23,,0,0,78334.99483511,1
115,10:46:00,10:46:00,70271,1,,0,0,0.00000000,1
115,10:52:00,10:52:00,70261,2,,0,0,2898.26431637,1
115,10:58:00,10:58:00,70241,3,,0,0,7055.19657362,1
115,11:04:00,11:04:00,70231,4,,0,0,12942.90379956,1
115,11:08:00,11:08:00,70221,5,,0,0,16130.74397875,1
115,11:13:00,11:13:00,70211,6,,0,0,20441.55749962,1
115,11:17:00,11:17:00,70201,7,,0,0,23549.04827050,1
115,11:22:00,11:22:00,70191,8,,0,0,27489.60358773,1
115,11:26:00,11:26:00,70171,9,,0,0,30037.54990718,1
115,11:30:00,11:30:00,70161,10,,0,0,32057.54304256,1
115,11:35:00,11:35:00,70141,11,,0,0,37656.80049986,1
115,11:40:00,11:40:00,70131,12,,0,0,41149.18626235,1
115,11:43:00,11:43:00,70121,13,,0,0,43132.57891281,1
115,11:47:00,11:47:00,70111,14,,0,0,46464.68349552,1
115,11:50:00,11:50:00,70101,15,,0,0,47812.19291079,1
115,11:54:00,11:54:00,70091,16,,0,0,49949.92200856,1
115,11:58:00,11:58:00,70081,17,,0,0,52274.33886273,1
115,12:03:00,12:03:00,70061,18,,0,0,56597.12703821,1
115,12:08:00,12:08:00,70051,19,,0,0,60672.49454653,1
115,12:13:00,12:13:00,70041,20,,0,0,63718.20098988,1
115,12:19:00,12:19:00,70031,21,,0,0,70393.38535893,1
115,12:25:00,12:25:00,70021,22,,0,0,75811.84903504,1
115,12:31:00,12:31:00,70011,23,,0,0,78334.99483511,1
119,12:46:00,12:46:00,70271,1,,0,0,0.00000000,1
119,12:52:00,12:52:00,70261,2,,0,0,2898.26431637,1
119,12:58:00,12:58:00,70241,3,,0,0,7055.19657362,1
119,13:04:00,13:04:00,70231,4,,0,0,12942.90379956,1
119,13:08:00,13:08:00,70221,5,,0,0,16130.74397875,1
119,13:13:00,13:13:00,70211,6,,0,0,20441.55749962,1
119,13:17:00,13:17:00,70201,7,,0,0,23549.04827050,1
119,13:22:00,13:22:00,70191,8,,0,0,27489.60358773,1
119,13:26:00,13:26:00,70171,9,,0,0,30037.54990718,1
119,13:30:00,13:30:00,70161,10,,0,0,32057.54304256,1
119,13:35:00,13:35:00,70141,11,,0,0,37656.80049986,1
119,13:40:00,13:40:00,70131,12,,0,0,41149.18626235,1
119,13:43:00,13:43:00,70121,13,,0,0,43132.57891281,1
119,13:47:00,13:47:00,70111,14,,0,0,46464.68349552,1
119,13:50:00,13:50:00,70101,15,,0,0,47812.19291079,1
119,13:54:00,13:54:00,70091,16,,0,0,49949.92200856,1
119,13:58:00,13:58:00,70081,17,,0,0,52274.33886273,1
119,14:03:00,14:03:00,70061,18,,0,0,56597.12703821,1
119,14:08:00,14:08:00,70051,19,,0,0,60672.49454653,1
119,14:13:00,14:13:00,70041,20,,0,0,63718.20098988,1
119,14:19:00,14:19:00,70031,21,,0,0,70393.38535893,1
119,14:25:00,14:25:00,70021,22,,0,0,75811.84903504,1
119,14:31:00,14:31:00,70011,23,,0,0,78334.99483511,1
123,14:46:00,14:46:00,70271,1,,0,0,0.00000000,1
123,14:52:00,14:52:00,70261,2,,0,0,2898.26431637,1
123,14:58:00,14:58:00,70241,3,,0,0,7055.19657362,1
123,15:04:00,15:04:00,70231,4,,0,0,12942.90379956,1
123,15:08:00,15:08:00,70221,5,,0,0,16130.74397875,1
123,15:13:00,15:13:00,70211,6,,0,0,20441.55749962,1
123,15:17:00,15:17:00,70201,7,,0,0,23549.04827050,1
123,15:22:00,15:22:00,70191,8,,0,0,27489.60358773,1
123,15:26:00,15:26:00,70171,9,,0,0,30037.54990718,1
123,15:30:00,15:30:00,70161,10,,0,0,32057.54304256,1
123,15:35:00,15:35:00,70141,11,,0,0,37656.80049986,1
123,15:40:00,15:40:00,70131,12,,0,0,41149.18626235,1
123,15:43:00,15:43:00,70121,13,,0,0,43132.57891281,1
123,15:47:00,15:47:00,70111,14,,0,0,46464.68349552,1
123,15:50:00,15:50:00,70101,15,,0,0,47812.19291079,1
123,15:54:00,15:54:00,70091,16,,0,0,49949.92200856,1
123,15:58:00,15:58:00,70081,17,,0,0,52274.33886273,1
123,16:03:00,16:03:00,70061,18,,0,0,56597.12703821,1
123,16:08:00,16:08:00,70051,19,,0,0,60672.49454653,1
123,16:13:00,16:13:00,70041,20,,0,0,63718.20098988,1
123,16:19:00,16:19:00,70031,21,,0,0,70393.38535893,1
123,16:25:00,16:25:00,70021,22,,0,0,75811.84903504,1
123,16:31:00,16:31:00,70011,23,,0,0,78334.99483511,1
127,16:46:00,16:46:00,70271,1,,0,0,0.00000000,1
127,16:52:00,16:52:00,70261,2,,0,0,2898.26431637,1
127,16:58:00,16:58:00,70241,3,,0,0,7055.19657362,1
127,17:07:00,17:07:00,70231,4,,0,0,12942.90379956,1
127,17:12:00,17:12:00,70221,5,,0,0,16130.74397875,1
127,17:17:00,17:17:00,70211,6,,0,0,20441.55749962,1
127,17:20:00,17:20:00,70201,7,,0,0,23549.04827050,1
127,17:25:00,17:25:00,70191,8,,0,0,27489.60358773,1
127,17:29:00,17:29:00,70171,9,,0,0,30037.54990718,1
127,17:32:00,17:32:00,70161,10,,0,0,32057.54304256,1
127,17:38:00,17:38:00,70141,11,,0,0,37656.80049986,1
127,17:42:00,17:42:00,70131,12,,0,0,41149.18626235,1
127,17:46:00,17:46:00,70121,13,,0,0,43132.57891281,1
127,17:50:00,17:50:00,70111,14,,0,0,46464.68349552,1
127,17:53:00,17:53:00,70101,15,,0,0,47812.19291079,1
127,17:56:00,17:56:00,70091,16,,0,0,49949.92200856,1
127,18:00:00,18:00:00,70081,17,,0,0,52274.33886273,1
127,18:04:00,18:04:00,70061,18,,0,0,56597.12703821,1
127,18:09:00,18:09:00,70051,19,,0,0,60672.49454653,1
127,18:13:00,18:13:00,70041,20,,0,0,63718.20098988,1
127,18:19:00,18:19:00,70031,21,,0,0,70393.38535893,1
127,18:24:00,18:24:00,70021,22,,0,0,75811.84903504,1
127,18:31:00,18:31:00,70011,23,,0,0,78334.99483511,1
129,17:43:00,17:43:00,70271,1,,0,0,0.00000000,1
129,17:52:00,17:52:00,70261,2,,0,0,2898.26431637,1
129,17:58:00,17:58:00,70241,3,,0,0,7055.19657362,1
129,18:07:00,18:07:00,70231,4,,0,0,12942.90379956,1
129,18:12:00,18:12:00,70221,5,,0,0,16130.74397875,1
129,18:17:00,18:17:00,70211,6,,0,0,20441.55749962,1
129,18:20:00,18:20:00,70201,7,,0,0,23549.04827050,1
129,18:25:00,18:25:00,70191,8,,0,0,27489.60358773,1
129,18:29:00,18:29:00,70171,9,,0,0,30037.54990718,1
129,18:32:00,18:32:00,70161,10,,0,0,32057.54304256,1
129,18:38:00,18:38:00,70141,11,,0,0,37656.80049986,1
129,18:42:00,18:42:00,70131,12,,0,0,41149.18626235,1
129,18:46:00,18:46:00,70121,13,,0,0,43132.57891281,1
129,18:50:00,18:50:00,70111,14,,0,0,46464.68349552,1
129,18:53:00,18:53:00,70101,15,,0,0,47812.19291079,1
129,18:56:00,18:56:00,70091,16,,0,0,49949.92200856,1
129,19:00:00,19:00:00,70081,17,,0,0,52274.33886273,1
129,19:04:00,19:04:00,70061,18,,0,0,56597.12703821,1
129,19:09:00,19:09:00,70051,19,,0,0,60672.49454653,1
129,19:13:00,19:13:00,70041,20,,0,0,63718.20098988,1
129,19:19:00,19:19:00,70031,21,,0,0,70393.38535893,1
129,19:25:00,19:25:00,70021,22,,0,0,75811.84903504,1
129,19:32:00,19:32:00,70011,23,,0,0,78334.99483511,1
131,18:48:00,18:48:00,70271,1,,0,0,0.00000000,1
131,18:54:00,18:54:00,70261,2,,0,0,2898.26431637,1
131,19:00:00,19:00:00,70241,3,,0,0,7055.19657362,1
131,19:06:00,19:06:00,70231,4,,0,0,12942.90379956,1
131,19:10:00,19:10:00,70221,5,,0,0,16130.74397875,1
131,19:15:00,19:15:00,70211,6,,0,0,20441.55749962,1
131,19:19:00,19:19:00,70201,7,,0,0,23549.04827050,1
131,19:23:00,19:23:00,70191,8,,0,0,27489.60358773,1
131,19:27:00,19:27:00,70171,9,,0,0,30037.54990718,1
131,19:30:00,19:30:00,70161,10,,0,0,32057.54304256,1
131,19:36:00,19:36:00,70141,11,,0,0,37656.80049986,1
131,19:41:00,19:41:00,70131,12,,0,0,41149.18626235,1
131,19:44:00,19:44:00,70121,13,,0,0,43132.57891281,1
131,19:49:00,19:49:00,70111,14,,0,0,46464.68349552,1
131,19:52:00,19:52:00,70101,15,,0,0,47812.19291079,1
131,19:56:00,19:56:00,70091,16,,0,0,49949.92200856,1
131,20:00:00,20:00:00,70081,17,,0,0,52274.33886273,1
131,20:06:00,20:06:00,70061,18,,0,0,56597.12703821,1
131,20:10:00,20:10:00,70051,19,,0,0,60672.49454653,1
131,20:14:00,20:14:00,70041,20,,0,0,63718.20098988,1
131,20:21:00,20:21:00,70031,21,,0,0,70393.38535893,1
131,20:27:00,20:27:00,70021,22,,0,0,75811.84903504,1
131,20:33:00,20:33:00,70011,23,,0,0,78334.99483511,1
133,19:46:00,19:46:00,70271,1,,0,0,0.00000000,1
133,19:52:00,19:52:00,70261,2,,0,0,2898.26431637,1
133,19:58:00,19:58:00,70241,3,,0,0,7055.19657362,1
133,20:04:00,20:04:00,70231,4,,0,0,12942.90379956,1
133,20:08:00,20:08:00,70221,5,,0,0,16130.74397875,1
133,20:13:00,20:13:00,70211,6,,0,0,20441.55749962,1
133,20:17:00,20:17:00,70201,7,,0,0,23549.04827050,1
133,20:21:00,20:21:00,70191,8,,0,0,27489.60358773,1
133,20:25:00,20:25:00,70171,9,,0,0,30037.54990718,1
133,20:28:00,20:28:00,70161,10,,0,0,32057.54304256,1
133,20:34:00,20:34:00,70141,11,,0,0,37656.80049986,1
133,20:39:00,20:39:00,70131,12,,0,0,41149.18626235,1
